"de_temperature","de_radiation_direct_horizontal","de_radiation_diffuse_horizontal","timestamp","id","de_solar_generation_prediction"
"1","0","28","2024-02-13 14:10:00+00",4993,"644.0927969710583"
"1","0","27","2024-02-13 14:15:00+00",4994,"644.0927969710583"
"1","0","27","2024-02-13 14:20:00+00",4995,"644.0927969710583"
"1","0","25","2024-02-13 14:25:00+00",4996,"644.0927969710583"
"1","0","27","2024-02-13 14:30:00+00",4997,"644.0927969710583"
"1","0","26","2024-02-13 14:35:00+00",4998,"644.0927969710583"
"1","0","28","2024-02-13 14:40:00+00",4999,"644.0927969710583"
"1","0","28","2024-02-13 14:45:00+00",5000,"644.0927969710583"
"1","0","23","2024-02-13 14:50:00+00",5001,"644.0927969710583"
"1","0","22","2024-02-13 14:55:00+00",5002,"644.0927969710583"
"1","0","20","2024-02-13 15:00:00+00",5003,"326.31445692843954"
"1","0","18","2024-02-13 15:05:00+00",5004,"326.31445692843954"
"1","0","15","2024-02-13 15:10:00+00",5005,"326.31445692843954"
"1","0","9","2024-02-13 15:15:00+00",5006,"235.6556284082335"
"1","0","7","2024-02-13 15:20:00+00",5007,"235.6556284082335"
"1","0","3","2024-02-13 15:25:00+00",5008,"39.08204559315436"
"1","0","0","2024-02-13 15:30:00+00",5009,"0"
"1","0","0","2024-02-13 15:35:00+00",5010,"0"
"1","0","0","2024-02-13 15:40:00+00",5011,"0"
"1","0","0","2024-02-13 15:45:00+00",5012,"0"
"1","0","0","2024-02-13 15:50:00+00",5013,"0"
"1","0","0","2024-02-13 15:55:00+00",5014,"0"
"1","0","0","2024-02-13 16:00:00+00",5015,"0"
"1","0","0","2024-02-13 16:05:00+00",5016,"0"
"1","0","0","2024-02-13 16:10:00+00",5017,"0"
"1","0","0","2024-02-13 16:15:00+00",5018,"0"
"1","0","0","2024-02-13 16:20:00+00",5019,"0"
"1","0","0","2024-02-13 16:25:00+00",5020,"0"
"1","0","0","2024-02-13 16:30:00+00",5021,"0"
"1","0","0","2024-02-13 16:35:00+00",5022,"0"
"1","0","0","2024-02-13 16:40:00+00",5023,"0"
"1","0","0","2024-02-13 16:45:00+00",5024,"0"
"1","0","0","2024-02-13 16:50:00+00",5025,"0"
"1","0","0","2024-02-13 16:55:00+00",5026,"0"
"1","0","0","2024-02-13 17:00:00+00",5027,"0"
"1","0","0","2024-02-13 17:05:00+00",5028,"0"
"1","0","0","2024-02-13 17:10:00+00",5029,"0"
"1","0","0","2024-02-13 17:15:00+00",5030,"0"
"1","0","0","2024-02-13 17:20:00+00",5031,"0"
"1","0","0","2024-02-13 17:25:00+00",5032,"0"
"1","0","0","2024-02-13 17:30:00+00",5033,"0"
"1","0","0","2024-02-13 17:35:00+00",5034,"0"
"1","0","0","2024-02-13 17:40:00+00",5035,"0"
"1","0","0","2024-02-13 17:45:00+00",5036,"0"
"1","0","0","2024-02-13 17:50:00+00",5037,"0"
"1","0","0","2024-02-13 17:55:00+00",5038,"0"
"1","0","0","2024-02-13 18:00:00+00",5039,"0"
"1","0","0","2024-02-13 18:05:00+00",5040,"0"
"1","0","0","2024-02-13 18:10:00+00",5041,"0"
"1","0","0","2024-02-13 18:15:00+00",5042,"0"
"1","0","0","2024-02-13 18:20:00+00",5043,"0"
"1","0","0","2024-02-13 18:25:00+00",5044,"0"
"1","0","0","2024-02-13 18:30:00+00",5045,"0"
"1","0","0","2024-02-13 18:35:00+00",5046,"0"
"1","0","0","2024-02-13 18:40:00+00",5047,"0"
"1","0","0","2024-02-13 18:45:00+00",5048,"0"
"1","0","0","2024-02-13 18:50:00+00",5049,"0"
"1","0","0","2024-02-13 18:55:00+00",5050,"0"
"1","0","0","2024-02-13 19:00:00+00",5051,"0"
"1","0","0","2024-02-13 19:05:00+00",5052,"0"
"1","0","0","2024-02-13 19:10:00+00",5053,"0"
"1","0","0","2024-02-13 19:15:00+00",5054,"0"
"1","0","0","2024-02-13 19:20:00+00",5055,"0"
"1","0","0","2024-02-13 19:25:00+00",5056,"0"
"1","0","0","2024-02-13 19:30:00+00",5057,"0"
"1","0","0","2024-02-13 19:35:00+00",5058,"0"
"1","0","0","2024-02-13 19:40:00+00",5059,"0"
"1","0","0","2024-02-13 19:45:00+00",5060,"0"
"1","0","0","2024-02-13 19:50:00+00",5061,"0"
"1","0","0","2024-02-13 19:55:00+00",5062,"0"
"1","0","0","2024-02-13 20:00:00+00",5063,"0"
"1","0","0","2024-02-13 20:05:00+00",5064,"0"
"1","0","0","2024-02-13 20:10:00+00",5065,"0"
"1","0","0","2024-02-13 20:15:00+00",5066,"0"
"1","0","0","2024-02-13 20:20:00+00",5067,"0"
"1","0","0","2024-02-13 20:25:00+00",5068,"0"
"1","0","0","2024-02-13 20:30:00+00",5069,"0"
"1","0","0","2024-02-13 20:35:00+00",5070,"0"
"1","0","0","2024-02-13 20:40:00+00",5071,"0"
"1","0","0","2024-02-13 20:45:00+00",5072,"0"
"1","0","0","2024-02-13 20:50:00+00",5073,"0"
"1","0","0","2024-02-13 20:55:00+00",5074,"0"
"1","0","0","2024-02-13 21:00:00+00",5075,"0"
"1","0","0","2024-02-13 21:05:00+00",5076,"0"
"1","0","0","2024-02-13 21:10:00+00",5077,"0"
"1","0","0","2024-02-13 21:15:00+00",5078,"0"
"1","0","0","2024-02-13 21:20:00+00",5079,"0"
"1","0","0","2024-02-13 21:25:00+00",5080,"0"
"1","0","0","2024-02-13 21:30:00+00",5081,"0"
"1","0","0","2024-02-13 21:35:00+00",5082,"0"
"1","0","0","2024-02-13 21:40:00+00",5083,"0"
"1","0","0","2024-02-13 21:45:00+00",5084,"0"
"1","0","0","2024-02-13 21:50:00+00",5085,"0"
"1","0","0","2024-02-13 21:55:00+00",5086,"0"
"1","0","0","2024-02-13 22:00:00+00",5087,"0"
"1","0","0","2024-02-13 22:05:00+00",5088,"0"
"1","0","0","2024-02-13 22:10:00+00",5089,"0"
"1","0","0","2024-02-13 22:15:00+00",5090,"0"
"1","0","0","2024-02-13 22:20:00+00",5091,"0"
"1","0","0","2024-02-13 22:25:00+00",5092,"0"
"1","0","0","2024-02-13 22:30:00+00",5093,"0"
"1","0","0","2024-02-13 22:35:00+00",5094,"0"
"1","0","0","2024-02-13 22:40:00+00",5095,"0"
"1","0","0","2024-02-13 22:45:00+00",5096,"0"
"1","0","0","2024-02-13 22:50:00+00",5097,"0"
"1","0","0","2024-02-13 22:55:00+00",5098,"0"
"1","0","0","2024-02-13 23:00:00+00",5099,"0"
"1","0","0","2024-02-13 23:05:00+00",5100,"0"
"1","0","0","2024-02-13 23:10:00+00",5101,"0"
"1","0","0","2024-02-13 23:15:00+00",5102,"0"
"1","0","0","2024-02-13 23:20:00+00",5103,"0"
"1","0","0","2024-02-13 23:25:00+00",5104,"0"
"1","0","0","2024-02-13 23:30:00+00",5105,"0"
"1","0","0","2024-02-13 23:35:00+00",5106,"0"
"1","0","0","2024-02-13 23:40:00+00",5107,"0"
"1","0","0","2024-02-13 23:45:00+00",5108,"0"
"1","0","0","2024-02-13 23:50:00+00",5109,"0"
"1","0","0","2024-02-13 23:55:00+00",5110,"0"
"1","0","0","2024-02-14 00:00:00+00",5111,"0"
"1","0","0","2024-02-14 00:05:00+00",5112,"0"
"1","0","0","2024-02-14 00:10:00+00",5113,"0"
"1","0","0","2024-02-14 00:15:00+00",5114,"0"
"1","0","0","2024-02-14 00:20:00+00",5115,"0"
"1","0","0","2024-02-14 00:25:00+00",5116,"0"
"1","0","0","2024-02-14 00:30:00+00",5117,"0"
"1","0","0","2024-02-14 00:35:00+00",5118,"0"
"1","0","0","2024-02-14 00:40:00+00",5119,"0"
"1","0","0","2024-02-14 00:45:00+00",5120,"0"
"1","0","0","2024-02-14 00:50:00+00",5121,"0"
"1","0","0","2024-02-14 00:55:00+00",5122,"0"
"1","0","0","2024-02-14 01:00:00+00",5123,"0"
"1","0","0","2024-02-14 01:05:00+00",5124,"0"
"1","0","0","2024-02-14 01:10:00+00",5125,"0"
"1","0","0","2024-02-14 01:15:00+00",5126,"0"
"1","0","0","2024-02-14 01:20:00+00",5127,"0"
"1","0","0","2024-02-14 01:25:00+00",5128,"0"
"1","0","0","2024-02-14 01:30:00+00",5129,"0"
"1","0","0","2024-02-14 01:35:00+00",5130,"0"
"1","0","0","2024-02-14 01:40:00+00",5131,"0"
"1","0","0","2024-02-14 01:45:00+00",5132,"0"
"1","0","0","2024-02-14 01:50:00+00",5133,"0"
"1","0","0","2024-02-14 01:55:00+00",5134,"0"
"1","0","0","2024-02-14 02:00:00+00",5135,"0"
"1","0","0","2024-02-14 02:05:00+00",5136,"0"
"1","0","0","2024-02-14 02:10:00+00",5137,"0"
"1","0","0","2024-02-14 02:15:00+00",5138,"0"
"1","0","0","2024-02-14 02:20:00+00",5139,"0"
"1","0","0","2024-02-14 02:25:00+00",5140,"0"
"1","0","0","2024-02-14 02:30:00+00",5141,"0"
"1","0","0","2024-02-14 02:35:00+00",5142,"0"
"1","0","0","2024-02-14 02:40:00+00",5143,"0"
"1","0","0","2024-02-14 02:45:00+00",5144,"0"
"1","0","0","2024-02-14 02:50:00+00",5145,"0"
"1","0","0","2024-02-14 02:55:00+00",5146,"0"
"1","0","0","2024-02-14 03:00:00+00",5147,"0"
"1","0","0","2024-02-14 03:05:00+00",5148,"0"
"1","0","0","2024-02-14 03:10:00+00",5149,"0"
"1","0","0","2024-02-14 03:15:00+00",5150,"0"
"1","0","0","2024-02-14 03:20:00+00",5151,"0"
"1","0","0","2024-02-14 03:25:00+00",5152,"0"
"1","0","0","2024-02-14 03:30:00+00",5153,"0"
"1","0","0","2024-02-14 03:35:00+00",5154,"0"
"1","0","0","2024-02-14 03:40:00+00",5155,"0"
"1","0","0","2024-02-14 03:45:00+00",5156,"0"
"1","0","0","2024-02-14 03:50:00+00",5157,"0"
"1","0","0","2024-02-14 03:55:00+00",5158,"0"
"1","0","0","2024-02-14 04:00:00+00",5159,"0"
"1","0","0","2024-02-14 04:05:00+00",5160,"0"
"1","0","0","2024-02-14 04:10:00+00",5161,"0"
"1","0","0","2024-02-14 04:15:00+00",5162,"0"
"1","0","0","2024-02-14 04:20:00+00",5163,"0"
"1","0","0","2024-02-14 04:25:00+00",5164,"0"
"1","0","0","2024-02-14 04:30:00+00",5165,"0"
"1","0","0","2024-02-14 04:35:00+00",5166,"0"
"1","0","0","2024-02-14 04:40:00+00",5167,"0"
"1","0","0","2024-02-14 04:45:00+00",5168,"0"
"1","0","0","2024-02-14 04:50:00+00",5169,"0"
"1","0","0","2024-02-14 04:55:00+00",5170,"0"
"1","0","0","2024-02-14 05:00:00+00",5171,"0"
"1","0","0","2024-02-14 05:05:00+00",5172,"0"
"1","0","0","2024-02-14 05:10:00+00",5173,"0"
"1","0","0","2024-02-14 05:15:00+00",5174,"0"
"1","0","0","2024-02-14 05:20:00+00",5175,"0"
"1","0","0","2024-02-14 05:25:00+00",5176,"0"
"1","0","0","2024-02-14 05:30:00+00",5177,"0"
"1","0","0","2024-02-14 05:35:00+00",5178,"0"
"1","0","0","2024-02-14 05:40:00+00",5179,"0"
"1","0","0","2024-02-14 05:45:00+00",5180,"0"
"1","0","0","2024-02-14 05:50:00+00",5181,"0"
"1","0","0","2024-02-14 05:55:00+00",5182,"0"
"1","0","0","2024-02-14 06:00:00+00",5183,"0"
"1","0","0","2024-02-14 06:05:00+00",5184,"0"
"1","0","0","2024-02-14 06:10:00+00",5185,"0"
"1","0","0","2024-02-14 06:15:00+00",5186,"0"
"1","0","0","2024-02-14 06:20:00+00",5187,"0"
"1","0","0","2024-02-14 06:25:00+00",5188,"0"
"1","0","0","2024-02-14 06:30:00+00",5189,"0"
"1","0","0","2024-02-14 06:35:00+00",5190,"0"
"1","0","0","2024-02-14 06:40:00+00",5191,"0"
"1","0","0","2024-02-14 06:45:00+00",5192,"0"
"1","0","0","2024-02-14 06:50:00+00",5193,"0"
"1","0","0","2024-02-14 06:55:00+00",5194,"0"
"1","0","0","2024-02-14 07:00:00+00",5195,"0"
"1","0","0","2024-02-14 07:05:00+00",5196,"0"
"1","0","0","2024-02-14 07:10:00+00",5197,"0"
"1","0","0","2024-02-14 07:15:00+00",5198,"0"
"1","0","0","2024-02-14 07:20:00+00",5199,"0"
"1","0","0","2024-02-14 07:25:00+00",5200,"0"
"1","0","1","2024-02-14 07:30:00+00",5201,"24.231103334282125"
"1","0","2","2024-02-14 07:35:00+00",5202,"24.231103334282125"
"1","0","3","2024-02-14 07:40:00+00",5203,"39.08204559315436"
"1","0","4","2024-02-14 07:45:00+00",5204,"39.08204559315436"
"1","0","5","2024-02-14 07:50:00+00",5205,"39.08204559315436"
"1","0","6","2024-02-14 07:55:00+00",5206,"39.08204559315436"
"1","0","6","2024-02-14 08:00:00+00",5207,"39.08204559315436"
"1","0","7","2024-02-14 08:05:00+00",5208,"235.6556284082335"
"1","0","13","2024-02-14 08:10:00+00",5209,"326.31445692843954"
"1","0","12","2024-02-14 08:15:00+00",5210,"326.31445692843954"
"1","0","20","2024-02-14 08:20:00+00",5211,"326.31445692843954"
"1","0","11","2024-02-14 08:25:00+00",5212,"235.6556284082335"
"1","0","13","2024-02-14 08:30:00+00",5213,"326.31445692843954"
"1","0","15","2024-02-14 08:35:00+00",5214,"326.31445692843954"
"1","0","14","2024-02-14 08:40:00+00",5215,"326.31445692843954"
"1","0","13","2024-02-14 08:45:00+00",5216,"326.31445692843954"
"1","0","15","2024-02-14 08:50:00+00",5217,"326.31445692843954"
"1","0","17","2024-02-14 08:55:00+00",5218,"326.31445692843954"
"1","0","21","2024-02-14 09:00:00+00",5219,"326.31445692843954"
"1","0","30","2024-02-14 09:05:00+00",5220,"644.0927969710583"
"1","0","32","2024-02-14 09:10:00+00",5221,"644.0927969710583"
"1","0","33","2024-02-14 09:15:00+00",5222,"644.0927969710583"
"1","0","35","2024-02-14 09:20:00+00",5223,"925.8263493626037"
"1","0","37","2024-02-14 09:25:00+00",5224,"925.8263493626037"
"1","0","38","2024-02-14 09:30:00+00",5225,"925.8263493626037"
"1","0","40","2024-02-14 09:35:00+00",5226,"925.8263493626037"
"1","0","42","2024-02-14 09:40:00+00",5227,"925.8263493626037"
"1","0","46","2024-02-14 09:45:00+00",5228,"1168.8028521807073"
"1","0","48","2024-02-14 09:50:00+00",5229,"1168.8028521807073"
"1","0","48","2024-02-14 09:55:00+00",5230,"1168.8028521807073"
"1","0","50","2024-02-14 10:00:00+00",5231,"1168.8028521807073"
"1","0","53","2024-02-14 10:05:00+00",5232,"1168.8028521807073"
"1","0","57","2024-02-14 10:10:00+00",5233,"1534.4802625444845"
"1","0","54","2024-02-14 10:15:00+00",5234,"1168.8028521807073"
"1","0","56","2024-02-14 10:20:00+00",5235,"1534.4802625444845"
"1","0","57","2024-02-14 10:25:00+00",5236,"1534.4802625444845"
"1","0","58","2024-02-14 10:30:00+00",5237,"1534.4802625444845"
"1","0","59","2024-02-14 10:35:00+00",5238,"1534.4802625444845"
"1","0","60","2024-02-14 10:40:00+00",5239,"1534.4802625444845"
"1","0","59","2024-02-14 10:45:00+00",5240,"1534.4802625444845"
"1","0","60","2024-02-14 10:50:00+00",5241,"1534.4802625444845"
"1","0","61","2024-02-14 10:55:00+00",5242,"1534.4802625444845"
"1","0","61","2024-02-14 11:00:00+00",5243,"1534.4802625444845"
"1","0","62","2024-02-14 11:05:00+00",5244,"1534.4802625444845"
"1","0","62","2024-02-14 11:10:00+00",5245,"1534.4802625444845"
"1","0","58","2024-02-14 11:15:00+00",5246,"1534.4802625444845"
"1","0","58","2024-02-14 11:20:00+00",5247,"1534.4802625444845"
"1","0","59","2024-02-14 11:25:00+00",5248,"1534.4802625444845"
"1","0","59","2024-02-14 11:30:00+00",5249,"1534.4802625444845"
"1","0","59","2024-02-14 11:35:00+00",5250,"1534.4802625444845"
"1","0","56","2024-02-14 11:40:00+00",5251,"1534.4802625444845"
"1","0","54","2024-02-14 11:45:00+00",5252,"1168.8028521807073"
"1","0","54","2024-02-14 11:50:00+00",5253,"1168.8028521807073"
"1","0","55","2024-02-14 11:55:00+00",5254,"1534.4802625444845"
"1","0","53","2024-02-14 12:00:00+00",5255,"1168.8028521807073"
"1","0","54","2024-02-14 12:05:00+00",5256,"1168.8028521807073"
"1","0","56","2024-02-14 12:10:00+00",5257,"1534.4802625444845"
"1","0","55","2024-02-14 12:15:00+00",5258,"1534.4802625444845"
"1","0","54","2024-02-14 12:20:00+00",5259,"1168.8028521807073"
"1","0","53","2024-02-14 12:25:00+00",5260,"1168.8028521807073"
"1","0","50","2024-02-14 12:30:00+00",5261,"1168.8028521807073"
"1","0","51","2024-02-14 12:35:00+00",5262,"1168.8028521807073"
"1","0","50","2024-02-14 12:40:00+00",5263,"1168.8028521807073"
"1","0","45","2024-02-14 12:45:00+00",5264,"925.8263493626037"
"1","0","45","2024-02-14 12:50:00+00",5265,"925.8263493626037"
"1","0","44","2024-02-14 12:55:00+00",5266,"925.8263493626037"
"1","0","42","2024-02-14 13:00:00+00",5267,"925.8263493626037"
"1","0","42","2024-02-14 13:05:00+00",5268,"925.8263493626037"
"1","0","41","2024-02-14 13:10:00+00",5269,"925.8263493626037"
"1","0","36","2024-02-14 13:15:00+00",5270,"925.8263493626037"
"1","0","36","2024-02-14 13:20:00+00",5271,"925.8263493626037"
"1","0","34","2024-02-14 13:25:00+00",5272,"644.0927969710583"
"1","0","32","2024-02-14 13:30:00+00",5273,"644.0927969710583"
"1","0","31","2024-02-14 13:35:00+00",5274,"644.0927969710583"
"1","0","29","2024-02-14 13:40:00+00",5275,"644.0927969710583"
"1","0","21","2024-02-14 13:45:00+00",5276,"326.31445692843954"
"1","0","27","2024-02-14 13:50:00+00",5277,"644.0927969710583"
"1","0","34","2024-02-14 13:55:00+00",5278,"644.0927969710583"
"1","0","25","2024-02-14 14:00:00+00",5279,"644.0927969710583"
"1","0","30","2024-02-14 14:05:00+00",5280,"644.0927969710583"
"1","0","33","2024-02-14 14:10:00+00",5281,"644.0927969710583"
"1","0","33","2024-02-14 14:15:00+00",5282,"644.0927969710583"
"1","0","27","2024-02-14 14:20:00+00",5283,"644.0927969710583"
"1","0","17","2024-02-14 14:25:00+00",5284,"326.31445692843954"
"1","0","9","2024-02-14 14:30:00+00",5285,"235.6556284082335"
"1","0","7","2024-02-14 14:35:00+00",5286,"235.6556284082335"
"1","0","8","2024-02-14 14:40:00+00",5287,"235.6556284082335"
"1","0","10","2024-02-14 14:45:00+00",5288,"235.6556284082335"
"1","0","9","2024-02-14 14:50:00+00",5289,"235.6556284082335"
"1","0","9","2024-02-14 14:55:00+00",5290,"235.6556284082335"
"1","0","10","2024-02-14 15:00:00+00",5291,"235.6556284082335"
"1","0","9","2024-02-14 15:05:00+00",5292,"235.6556284082335"
"1","0","8","2024-02-14 15:10:00+00",5293,"235.6556284082335"
"1","0","6","2024-02-14 15:15:00+00",5294,"39.08204559315436"
"0","0","4","2024-02-14 15:20:00+00",5295,"46.876263278813894"
"0","0","2","2024-02-14 15:25:00+00",5296,"32.02532101993893"
"0","0","0","2024-02-14 15:30:00+00",5297,"0"
"0","0","0","2024-02-14 15:35:00+00",5298,"0"
"0","0","0","2024-02-14 15:40:00+00",5299,"0"
"0","0","0","2024-02-14 15:45:00+00",5300,"0"
"0","0","0","2024-02-14 15:50:00+00",5301,"0"
"0","0","0","2024-02-14 15:55:00+00",5302,"0"
"0","0","0","2024-02-14 16:00:00+00",5303,"0"
"0","0","0","2024-02-14 16:05:00+00",5304,"0"
"0","0","0","2024-02-14 16:10:00+00",5305,"0"
"0","0","0","2024-02-14 16:15:00+00",5306,"0"
"0","0","0","2024-02-14 16:20:00+00",5307,"0"
"0","0","0","2024-02-14 16:25:00+00",5308,"0"
"0","0","0","2024-02-14 16:30:00+00",5309,"0"
"0","0","0","2024-02-14 16:35:00+00",5310,"0"
"0","0","0","2024-02-14 16:40:00+00",5311,"0"
"0","0","0","2024-02-14 16:45:00+00",5312,"0"
"0","0","0","2024-02-14 16:50:00+00",5313,"0"
"0","0","0","2024-02-14 16:55:00+00",5314,"0"
"0","0","0","2024-02-14 17:00:00+00",5315,"0"
"0","0","0","2024-02-14 17:05:00+00",5316,"0"
"0","0","0","2024-02-14 17:10:00+00",5317,"0"
"0","0","0","2024-02-14 17:15:00+00",5318,"0"
"0","0","0","2024-02-14 17:20:00+00",5319,"0"
"0","0","0","2024-02-14 17:25:00+00",5320,"0"
"0","0","0","2024-02-14 17:30:00+00",5321,"0"
"0","0","0","2024-02-14 17:35:00+00",5322,"0"
"0","0","0","2024-02-14 17:40:00+00",5323,"0"
"0","0","0","2024-02-14 17:45:00+00",5324,"0"
"0","0","0","2024-02-14 17:50:00+00",5325,"0"
"0","0","0","2024-02-14 17:55:00+00",5326,"0"
"0","0","0","2024-02-14 18:00:00+00",5327,"0"
"0","0","0","2024-02-14 18:05:00+00",5328,"0"
"0","0","0","2024-02-14 18:10:00+00",5329,"0"
"0","0","0","2024-02-14 18:15:00+00",5330,"0"
"0","0","0","2024-02-14 18:20:00+00",5331,"0"
"0","0","0","2024-02-14 18:25:00+00",5332,"0"
"0","0","0","2024-02-14 18:30:00+00",5333,"0"
"0","0","0","2024-02-14 18:35:00+00",5334,"0"
"0","0","0","2024-02-14 18:40:00+00",5335,"0"
"0","0","0","2024-02-14 18:45:00+00",5336,"0"
"0","0","0","2024-02-14 18:50:00+00",5337,"0"
"0","0","0","2024-02-14 18:55:00+00",5338,"0"
"0","0","0","2024-02-14 19:00:00+00",5339,"0"
"0","0","0","2024-02-14 19:05:00+00",5340,"0"
"0","0","0","2024-02-14 19:10:00+00",5341,"0"
"0","0","0","2024-02-14 19:15:00+00",5342,"0"
"0","0","0","2024-02-14 19:20:00+00",5343,"0"
"0","0","0","2024-02-14 19:25:00+00",5344,"0"
"0","0","0","2024-02-14 19:30:00+00",5345,"0"
"0","0","0","2024-02-14 19:35:00+00",5346,"0"
"0","0","0","2024-02-14 19:40:00+00",5347,"0"
"0","0","0","2024-02-14 19:45:00+00",5348,"0"
"0","0","0","2024-02-14 19:50:00+00",5349,"0"
"0","0","0","2024-02-14 19:55:00+00",5350,"0"
"0","0","0","2024-02-14 20:00:00+00",5351,"0"
"0","0","0","2024-02-14 20:05:00+00",5352,"0"
"0","0","0","2024-02-14 20:10:00+00",5353,"0"
"0","0","0","2024-02-14 20:15:00+00",5354,"0"
"0","0","0","2024-02-14 20:20:00+00",5355,"0"
"0","0","0","2024-02-14 20:25:00+00",5356,"0"
"0","0","0","2024-02-14 20:30:00+00",5357,"0"
"0","0","0","2024-02-14 20:35:00+00",5358,"0"
"0","0","0","2024-02-14 20:40:00+00",5359,"0"
"0","0","0","2024-02-14 20:45:00+00",5360,"0"
"0","0","0","2024-02-14 20:50:00+00",5361,"0"
"0","0","0","2024-02-14 20:55:00+00",5362,"0"
"0","0","0","2024-02-14 21:00:00+00",5363,"0"
"0","0","0","2024-02-14 21:05:00+00",5364,"0"
"0","0","0","2024-02-14 21:10:00+00",5365,"0"
"0","0","0","2024-02-14 21:15:00+00",5366,"0"
"-1","0","0","2024-02-14 21:20:00+00",5367,"0"
"-1","0","0","2024-02-14 21:25:00+00",5368,"0"
"-1","0","0","2024-02-14 21:30:00+00",5369,"0"
"-1","0","0","2024-02-14 21:35:00+00",5370,"0"
"-1","0","0","2024-02-14 21:40:00+00",5371,"0"
"-1","0","0","2024-02-14 21:45:00+00",5372,"0"
"-1","0","0","2024-02-14 21:50:00+00",5373,"0"
"-1","0","0","2024-02-14 21:55:00+00",5374,"0"
"-1","0","0","2024-02-14 22:00:00+00",5375,"0"
"-1","0","0","2024-02-14 22:05:00+00",5376,"0"
"-1","0","0","2024-02-14 22:10:00+00",5377,"0"
"-1","0","0","2024-02-14 22:15:00+00",5378,"0"
"-1","0","0","2024-02-14 22:20:00+00",5379,"0"
"-1","0","0","2024-02-14 22:25:00+00",5380,"0"
"-1","0","0","2024-02-14 22:30:00+00",5381,"0"
"-1","0","0","2024-02-14 22:35:00+00",5382,"0"
"-1","0","0","2024-02-14 22:40:00+00",5383,"0"
"-1","0","0","2024-02-14 22:45:00+00",5384,"0"
"-1","0","0","2024-02-14 22:50:00+00",5385,"0"
"-1","0","0","2024-02-14 22:55:00+00",5386,"0"
"-1","0","0","2024-02-14 23:00:00+00",5387,"0"
"-1","0","0","2024-02-14 23:05:00+00",5388,"0"
"-1","0","0","2024-02-14 23:10:00+00",5389,"0"
"-1","0","0","2024-02-14 23:15:00+00",5390,"0"
"-1","0","0","2024-02-14 23:20:00+00",5391,"0"
"-1","0","0","2024-02-14 23:25:00+00",5392,"0"
"-1","0","0","2024-02-14 23:30:00+00",5393,"0"
"-1","0","0","2024-02-14 23:35:00+00",5394,"0"
"-1","0","0","2024-02-14 23:40:00+00",5395,"0"
"-1","0","0","2024-02-14 23:45:00+00",5396,"0"
"-1","0","0","2024-02-14 23:50:00+00",5397,"0"
"-1","0","0","2024-02-14 23:55:00+00",5398,"0"
"-1","0","0","2024-02-15 00:00:00+00",5399,"0"
"-1","0","0","2024-02-15 00:05:00+00",5400,"0"
"-1","0","0","2024-02-15 00:10:00+00",5401,"0"
"-1","0","0","2024-02-15 00:15:00+00",5402,"0"
"-1","0","0","2024-02-15 00:20:00+00",5403,"0"
"-1","0","0","2024-02-15 00:25:00+00",5404,"0"
"-1","0","0","2024-02-15 00:30:00+00",5405,"0"
"-1","0","0","2024-02-15 00:35:00+00",5406,"0"
"-1","0","0","2024-02-15 00:40:00+00",5407,"0"
"-1","0","0","2024-02-15 00:45:00+00",5408,"0"
"-1","0","0","2024-02-15 00:50:00+00",5409,"0"
"-1","0","0","2024-02-15 00:55:00+00",5410,"0"
"-1","0","0","2024-02-15 01:00:00+00",5411,"0"
"-1","0","0","2024-02-15 01:05:00+00",5412,"0"
"-1","0","0","2024-02-15 01:10:00+00",5413,"0"
"-1","0","0","2024-02-15 01:15:00+00",5414,"0"
"-1","0","0","2024-02-15 01:20:00+00",5415,"0"
"-1","0","0","2024-02-15 01:25:00+00",5416,"0"
"-1","0","0","2024-02-15 01:30:00+00",5417,"0"
"-1","0","0","2024-02-15 01:35:00+00",5418,"0"
"-1","0","0","2024-02-15 01:40:00+00",5419,"0"
"-1","0","0","2024-02-15 01:45:00+00",5420,"0"
"-1","0","0","2024-02-15 01:50:00+00",5421,"0"
"-1","0","0","2024-02-15 01:55:00+00",5422,"0"
"-1","0","0","2024-02-15 02:00:00+00",5423,"0"
"-1","0","0","2024-02-15 02:05:00+00",5424,"0"
"-1","0","0","2024-02-15 02:10:00+00",5425,"0"
"-1","0","0","2024-02-15 02:15:00+00",5426,"0"
"-1","0","0","2024-02-15 02:20:00+00",5427,"0"
"-1","0","0","2024-02-15 02:25:00+00",5428,"0"
"-1","0","0","2024-02-15 02:30:00+00",5429,"0"
"-1","0","0","2024-02-15 02:35:00+00",5430,"0"
"-1","0","0","2024-02-15 02:40:00+00",5431,"0"
"-1","0","0","2024-02-15 02:45:00+00",5432,"0"
"-1","0","0","2024-02-15 02:50:00+00",5433,"0"
"-1","0","0","2024-02-15 02:55:00+00",5434,"0"
"-1","0","0","2024-02-15 03:00:00+00",5435,"0"
"-1","0","0","2024-02-15 03:05:00+00",5436,"0"
"-1","0","0","2024-02-15 03:10:00+00",5437,"0"
"-1","0","0","2024-02-15 03:15:00+00",5438,"0"
"-1","0","0","2024-02-15 03:20:00+00",5439,"0"
"-1","0","0","2024-02-15 03:25:00+00",5440,"0"
"-1","0","0","2024-02-15 03:30:00+00",5441,"0"
"-1","0","0","2024-02-15 03:35:00+00",5442,"0"
"-1","0","0","2024-02-15 03:40:00+00",5443,"0"
"-1","0","0","2024-02-15 03:45:00+00",5444,"0"
"-1","0","0","2024-02-15 03:50:00+00",5445,"0"
